t	x_1	x_2	xref_1	xref_2	u_1
29720	7.9853	7.9853	8.0000	8.0000	5.6263
29721	7.9853	7.9853	8.0000	8.0000	5.6263
29722	7.9853	7.9853	8.0000	8.0000	5.6263
29723	7.9853	7.9853	8.0000	8.0000	5.6263
29724	7.9853	7.9853	8.0000	8.0000	5.6263
29725	7.9853	7.9853	8.0000	8.0000	5.6263
29726	7.9853	7.9853	8.0000	8.0000	5.6263
29727	7.9853	7.9853	8.0000	8.0000	5.6263
29728	7.9853	7.9853	8.0000	8.0000	5.6263
29729	7.9853	7.9853	8.0000	8.0000	5.6263
29730	7.9853	7.9853	8.0000	8.0000	5.6263
29731	7.9853	7.9853	8.0000	8.0000	5.6263
29732	7.9853	7.9853	8.0000	8.0000	5.6263
29733	7.9853	7.9853	8.0000	8.0000	5.6263
29734	7.9853	7.9853	8.0000	8.0000	5.6263
29735	7.9853	7.9853	8.0000	8.0000	5.6263
29736	7.9853	7.9853	8.0000	8.0000	5.6263
29737	7.9853	7.9853	8.0000	8.0000	5.6263
29738	7.9853	7.9853	8.0000	8.0000	5.6263
29739	7.9853	7.9853	8.0000	8.0000	5.6263
29740	7.9853	7.9853	8.0000	8.0000	5.6263
29741	7.9853	7.9853	8.0000	8.0000	5.6263
29742	7.9853	7.9853	8.0000	8.0000	5.6263
29743	7.9853	7.9853	8.0000	8.0000	5.6263
29744	7.9853	7.9853	8.0000	8.0000	5.6263
29745	7.9853	7.9853	8.0000	8.0000	5.6263
29746	7.9853	7.9853	8.0000	8.0000	5.6263
29747	7.9853	7.9853	8.0000	8.0000	5.6263
29748	7.9853	7.9853	8.0000	8.0000	5.6263
29749	7.9853	7.9853	8.0000	8.0000	5.6263
29750	7.9853	7.9853	8.0000	8.0000	5.6263
29751	7.9853	7.9853	8.0000	8.0000	5.6263
29752	7.9853	7.9853	8.0000	8.0000	5.6263
29753	7.9853	7.9853	8.0000	8.0000	5.6263
29754	7.9853	7.9853	8.0000	8.0000	5.6263
29755	7.9853	7.9853	8.0000	8.0000	5.6263
29756	7.9853	7.9853	8.0000	8.0000	5.6263
29757	7.9853	7.9853	8.0000	8.0000	5.6263
29758	7.9853	7.9853	8.0000	8.0000	5.6263
29759	7.9853	7.9853	8.0000	8.0000	5.6263
29760	7.9853	7.9853	8.0000	8.0000	5.6263
29761	7.9853	7.9853	8.0000	8.0000	5.6263
29762	7.9853	7.9853	8.0000	8.0000	5.6263
29763	7.9853	7.9853	8.0000	8.0000	5.6263
29764	7.9853	7.9853	8.0000	8.0000	5.6263
29765	7.9853	7.9853	8.0000	8.0000	5.6263
29766	7.9853	7.9853	8.0000	8.0000	5.6263
29767	7.9853	7.9853	8.0000	8.0000	5.6263
29768	7.9853	7.9853	8.0000	8.0000	5.6263
29769	7.9853	7.9853	8.0000	8.0000	5.6263
29770	7.9853	7.9853	8.0000	8.0000	5.6263
29771	7.9853	7.9853	8.0000	8.0000	5.6263
29772	7.9853	7.9853	8.0000	8.0000	5.6263
29773	7.9853	7.9853	8.0000	8.0000	5.6263
29774	7.9853	7.9853	8.0000	8.0000	5.6263
29775	7.9853	7.9853	8.0000	8.0000	5.6263
29776	7.9853	7.9853	8.0000	8.0000	5.6263
29777	7.9853	7.9853	8.0000	8.0000	5.6263
29778	7.9853	7.9853	8.0000	8.0000	5.6263
29779	7.9853	7.9853	8.0000	8.0000	5.6263
29780	7.9853	7.9853	8.0000	8.0000	5.6263
29781	7.9853	7.9853	8.0000	8.0000	5.6263
29782	7.9853	7.9853	8.0000	8.0000	5.6263
29783	7.9853	7.9853	8.0000	8.0000	5.6263
29784	7.9853	7.9853	8.0000	8.0000	5.6263
29785	7.9853	7.9853	8.0000	8.0000	5.6263
29786	7.9853	7.9853	8.0000	8.0000	5.6263
29787	7.9853	7.9853	8.0000	8.0000	5.6263
29788	7.9853	7.9853	8.0000	8.0000	5.6263
29789	7.9853	7.9853	8.0000	8.0000	5.6263
29790	7.9853	7.9853	8.0000	8.0000	5.6263
29791	7.9853	7.9853	8.0000	8.0000	5.6263
29792	7.9853	7.9853	8.0000	8.0000	5.6263
29793	7.9853	7.9853	8.0000	8.0000	5.6263
29794	7.9853	7.9853	8.0000	8.0000	5.6263
29795	7.9853	7.9853	8.0000	8.0000	5.6263
29796	7.9853	7.9853	8.0000	8.0000	5.6263
29797	7.9853	7.9853	8.0000	8.0000	5.6263
29798	7.9853	7.9853	8.0000	8.0000	5.6263
29799	7.9853	7.9853	8.0000	8.0000	5.6263
29800	7.9853	7.9853	8.0000	8.0000	5.6263
29801	7.9853	7.9853	8.0000	8.0000	5.6263
29802	7.9853	7.9853	8.0000	8.0000	5.6263
29803	7.9853	7.9853	8.0000	8.0000	5.6263
29804	7.9853	7.9853	8.0000	8.0000	5.6263
29805	7.9853	7.9853	8.0000	8.0000	5.6263
29806	7.9853	7.9853	8.0000	8.0000	5.6263
29807	7.9853	7.9853	8.0000	8.0000	5.6263
29808	7.9853	7.9853	8.0000	8.0000	5.6263
29809	7.9853	7.9853	8.0000	8.0000	5.6263
29810	7.9853	7.9853	8.0000	8.0000	5.6263
29811	7.9853	7.9853	8.0000	8.0000	5.6263
29812	7.9853	7.9853	8.0000	8.0000	5.6263
29813	7.9853	7.9853	8.0000	8.0000	5.6263
29814	7.9853	7.9853	8.0000	8.0000	5.6263
29815	7.9853	7.9853	8.0000	8.0000	5.6263
29816	7.9853	7.9853	8.0000	8.0000	5.6263
29817	7.9853	7.9853	8.0000	8.0000	5.6263
29818	7.9853	7.9853	8.0000	8.0000	5.6263
29819	7.9853	7.9853	8.0000	8.0000	5.6263
29820	7.9853	7.9853	8.0000	8.0000	5.6263
29821	7.9853	7.9853	8.0000	8.0000	5.6263
29822	7.9853	7.9853	8.0000	8.0000	5.6263
29823	7.9853	7.9853	8.0000	8.0000	5.6263
29824	7.9853	7.9853	8.0000	8.0000	5.6263
29825	7.9853	7.9853	8.0000	8.0000	5.6263
29826	7.9853	7.9853	8.0000	8.0000	5.6263
29827	7.9853	7.9853	8.0000	8.0000	5.6263
29828	7.9853	7.9853	8.0000	8.0000	5.6263
29829	7.9853	7.9853	8.0000	8.0000	5.6263
29830	7.9853	7.9853	8.0000	8.0000	5.6263
29831	7.9853	7.9853	8.0000	8.0000	5.6263
29832	7.9853	7.9853	8.0000	8.0000	5.6263
29833	7.9853	7.9853	8.0000	8.0000	5.6263
29834	7.9853	7.9853	8.0000	8.0000	5.6263
29835	7.9853	7.9853	8.0000	8.0000	5.6263
29836	7.9853	7.9853	8.0000	8.0000	5.6263
29837	7.9853	7.9853	8.0000	8.0000	5.6263
29838	7.9853	7.9853	8.0000	8.0000	5.6263
29839	7.9853	7.9853	8.0000	8.0000	5.6263
29840	7.9853	7.9853	8.0000	8.0000	5.6263
29841	7.9853	7.9853	8.0000	8.0000	5.6263
29842	7.9853	7.9853	8.0000	8.0000	5.6263
29843	7.9853	7.9853	8.0000	8.0000	5.6263
29844	7.9853	7.9853	8.0000	8.0000	5.6263
29845	7.9853	7.9853	8.0000	8.0000	5.6263
29846	7.9853	7.9853	8.0000	8.0000	5.6263
29847	7.9853	7.9853	8.0000	8.0000	5.6263
29848	7.9853	7.9853	8.0000	8.0000	5.6263
29849	7.9853	7.9853	8.0000	8.0000	5.6263
29850	7.9853	7.9853	8.0000	8.0000	5.6263
29851	7.9853	7.9853	8.0000	8.0000	5.6263
29852	7.9853	7.9853	8.0000	8.0000	5.6263
29853	7.9853	7.9853	8.0000	8.0000	5.6263
29854	7.9853	7.9853	8.0000	8.0000	5.6263
29855	7.9853	7.9853	8.0000	8.0000	5.6263
29856	7.9853	7.9853	8.0000	8.0000	5.6263
29857	7.9853	7.9853	8.0000	8.0000	5.6263
29858	7.9853	7.9853	8.0000	8.0000	5.6263
29859	7.9853	7.9853	8.0000	8.0000	5.6263
29860	7.9853	7.9853	8.0000	8.0000	5.6263
29861	7.9853	7.9853	8.0000	8.0000	5.6263
29862	7.9853	7.9853	8.0000	8.0000	5.6263
29863	7.9853	7.9853	8.0000	8.0000	5.6263
29864	7.9853	7.9853	8.0000	8.0000	5.6263
29865	7.9853	7.9853	8.0000	8.0000	5.6263
29866	7.9853	7.9853	8.0000	8.0000	5.6263
29867	7.9853	7.9853	8.0000	8.0000	5.6263
29868	7.9853	7.9853	8.0000	8.0000	5.6263
29869	7.9853	7.9853	8.0000	8.0000	5.6263
29870	7.9853	7.9853	8.0000	8.0000	5.6263
29871	7.9853	7.9853	8.0000	8.0000	5.6263
29872	7.9853	7.9853	8.0000	8.0000	5.6263
29873	7.9853	7.9853	8.0000	8.0000	5.6263
29874	7.9853	7.9853	8.0000	8.0000	5.6263
29875	7.9853	7.9853	8.0000	8.0000	5.6263
29876	7.9853	7.9853	8.0000	8.0000	5.6263
29877	7.9853	7.9853	8.0000	8.0000	5.6263
29878	7.9853	7.9853	8.0000	8.0000	5.6263
29879	7.9853	7.9853	8.0000	8.0000	5.6263
29880	7.9853	7.9853	8.0000	8.0000	5.6263
29881	7.9853	7.9853	8.0000	8.0000	5.6263
29882	7.9853	7.9853	8.0000	8.0000	5.6263
29883	7.9853	7.9853	8.0000	8.0000	5.6263
29884	7.9853	7.9853	8.0000	8.0000	5.6263
29885	7.9853	7.9853	8.0000	8.0000	5.6263
29886	7.9853	7.9853	8.0000	8.0000	5.6263
29887	7.9853	7.9853	8.0000	8.0000	5.6263
29888	7.9853	7.9853	8.0000	8.0000	5.6263
29889	7.9853	7.9853	8.0000	8.0000	5.6263
29890	7.9853	7.9853	8.0000	8.0000	5.6263
29891	7.9853	7.9853	8.0000	8.0000	5.6263
29892	7.9853	7.9853	8.0000	8.0000	5.6263
29893	7.9853	7.9853	8.0000	8.0000	5.6263
29894	7.9853	7.9853	8.0000	8.0000	5.6263
29895	7.9853	7.9853	8.0000	8.0000	5.6263
29896	7.9853	7.9853	8.0000	8.0000	5.6263
29897	7.9853	7.9853	8.0000	8.0000	5.6263
29898	7.9853	7.9853	8.0000	8.0000	5.6263
29899	7.9853	7.9853	8.0000	8.0000	5.6263
29900	7.9853	7.9853	8.0000	8.0000	5.6263
29901	7.9853	7.9853	8.0000	8.0000	5.6263
29902	7.9853	7.9853	8.0000	8.0000	5.6263
29903	7.9853	7.9853	8.0000	8.0000	5.6263
29904	7.9853	7.9853	8.0000	8.0000	5.6263
29905	7.9853	7.9853	8.0000	8.0000	5.6263
29906	7.9853	7.9853	8.0000	8.0000	5.6263
29907	7.9853	7.9853	8.0000	8.0000	5.6263
29908	7.9853	7.9853	8.0000	8.0000	5.6263
29909	7.9853	7.9853	8.0000	8.0000	5.6263
29910	7.9853	7.9853	8.0000	8.0000	5.6263
29911	7.9853	7.9853	8.0000	8.0000	5.6263
29912	7.9853	7.9853	8.0000	8.0000	5.6263
29913	7.9853	7.9853	8.0000	8.0000	5.6263
29914	7.9853	7.9853	8.0000	8.0000	5.6263
29915	7.9853	7.9853	8.0000	8.0000	5.6263
29916	7.9853	7.9853	8.0000	8.0000	5.6263
29917	7.9853	7.9853	8.0000	8.0000	5.6263
29918	7.9853	7.9853	8.0000	8.0000	5.6263
29919	7.9853	7.9853	8.0000	8.0000	5.6263
29920	7.9853	7.9853	8.0000	8.0000	5.6263
29921	7.9853	7.9853	8.0000	8.0000	5.6263
29922	7.9853	7.9853	8.0000	8.0000	5.6263
29923	7.9853	7.9853	8.0000	8.0000	5.6263
29924	7.9853	7.9853	8.0000	8.0000	5.6263
29925	7.9853	7.9853	8.0000	8.0000	5.6263
29926	7.9853	7.9853	8.0000	8.0000	5.6263
29927	7.9853	7.9853	8.0000	8.0000	5.6263
29928	7.9853	7.9853	8.0000	8.0000	5.6263
29929	7.9853	7.9853	8.0000	8.0000	5.6263
29930	7.9853	7.9853	8.0000	8.0000	5.6263
29931	7.9853	7.9853	8.0000	8.0000	5.6263
29932	7.9853	7.9853	8.0000	8.0000	5.6263
29933	7.9853	7.9853	8.0000	8.0000	5.6263
29934	7.9853	7.9853	8.0000	8.0000	5.6263
29935	7.9853	7.9853	8.0000	8.0000	5.6263
29936	7.9853	7.9853	8.0000	8.0000	5.6263
29937	7.9853	7.9853	8.0000	8.0000	5.6263
29938	7.9853	7.9853	8.0000	8.0000	5.6263
29939	7.9853	7.9853	8.0000	8.0000	5.6263
29940	7.9853	7.9853	8.0000	8.0000	5.6263
29941	7.9853	7.9853	8.0000	8.0000	5.6263
29942	7.9853	7.9853	8.0000	8.0000	5.6263
29943	7.9853	7.9853	8.0000	8.0000	5.6263
29944	7.9853	7.9853	8.0000	8.0000	5.6263
29945	7.9853	7.9853	8.0000	8.0000	5.6263
29946	7.9853	7.9853	8.0000	8.0000	5.6263
29947	7.9853	7.9853	8.0000	8.0000	5.6263
29948	7.9853	7.9853	8.0000	8.0000	5.6263
29949	7.9853	7.9853	8.0000	8.0000	5.6263
29950	7.9853	7.9853	8.0000	8.0000	5.6263
29951	7.9853	7.9853	8.0000	8.0000	5.6263
29952	7.9853	7.9853	8.0000	8.0000	5.6263
29953	7.9853	7.9853	8.0000	8.0000	5.6263
29954	7.9853	7.9853	8.0000	8.0000	5.6263
29955	7.9853	7.9853	8.0000	8.0000	5.6263
29956	7.9853	7.9853	8.0000	8.0000	5.6263
29957	7.9853	7.9853	8.0000	8.0000	5.6263
29958	7.9853	7.9853	8.0000	8.0000	5.6263
29959	7.9853	7.9853	8.0000	8.0000	5.6263
29960	7.9853	7.9853	8.0000	8.0000	5.6263
29961	7.9853	7.9853	8.0000	8.0000	5.6263
29962	7.9853	7.9853	8.0000	8.0000	5.6263
29963	7.9853	7.9853	8.0000	8.0000	5.6263
29964	7.9853	7.9853	8.0000	8.0000	5.6263
29965	7.9853	7.9853	8.0000	8.0000	5.6263
29966	7.9853	7.9853	8.0000	8.0000	5.6263
29967	7.9853	7.9853	8.0000	8.0000	5.6263
29968	7.9853	7.9853	8.0000	8.0000	5.6263
29969	7.9853	7.9853	8.0000	8.0000	5.6263
29970	7.9853	7.9853	8.0000	8.0000	5.6263
29971	7.9853	7.9853	8.0000	8.0000	5.6263
29972	7.9853	7.9853	8.0000	8.0000	5.6263
29973	7.9853	7.9853	8.0000	8.0000	5.6263
29974	7.9853	7.9853	8.0000	8.0000	5.6263
29975	7.9853	7.9853	8.0000	8.0000	5.6263
29976	7.9853	7.9853	8.0000	8.0000	5.6263
29977	7.9853	7.9853	8.0000	8.0000	5.6263
29978	7.9853	7.9853	8.0000	8.0000	5.6263
29979	7.9853	7.9853	8.0000	8.0000	5.6263
29980	7.9853	7.9853	8.0000	8.0000	5.6263
29981	7.9853	7.9853	8.0000	8.0000	5.6263
29982	7.9853	7.9853	8.0000	8.0000	5.6263
29983	7.9853	7.9853	8.0000	8.0000	5.6263
29984	7.9853	7.9853	8.0000	8.0000	5.6263
29985	7.9853	7.9853	8.0000	8.0000	5.6263
29986	7.9853	7.9853	8.0000	8.0000	5.6263
29987	7.9853	7.9853	8.0000	8.0000	5.6263
29988	7.9853	7.9853	8.0000	8.0000	5.6263
29989	7.9853	7.9853	8.0000	8.0000	5.6263
29990	7.9853	7.9853	8.0000	8.0000	5.6263
29991	7.9853	7.9853	8.0000	8.0000	5.6263
29992	7.9853	7.9853	8.0000	8.0000	5.6263
29993	7.9853	7.9853	8.0000	8.0000	5.6263
29994	7.9853	7.9853	8.0000	8.0000	5.6263
29995	7.9853	7.9853	8.0000	8.0000	5.6263
29996	7.9853	7.9853	8.0000	8.0000	5.6263
29997	7.9853	7.9853	8.0000	8.0000	5.6263
29998	7.9853	7.9853	8.0000	8.0000	5.6263
29999	7.9853	7.9853	8.0000	8.0000	5.6263
30000	7.9853	7.9853	8.0000	8.0000	5.6263
30001	7.9853	7.9853	8.0000	8.0000	5.6263
30002	7.9853	7.9853	8.0000	8.0000	5.6263
30003	7.9853	7.9853	8.0000	8.0000	5.6263
30004	7.9853	7.9853	8.0000	8.0000	5.6263
30005	7.9853	7.9853	8.0000	8.0000	5.6263
30006	7.9853	7.9853	8.0000	8.0000	5.6263
30007	7.9853	7.9853	8.0000	8.0000	5.6263
30008	7.9853	7.9853	8.0000	8.0000	5.6263
30009	7.9853	7.9853	8.0000	8.0000	5.6263
30010	7.9853	7.9853	8.0000	8.0000	5.6263
30011	7.9853	7.9853	8.0000	8.0000	5.6263
30012	7.9853	7.9853	8.0000	8.0000	5.6263
30013	7.9853	7.9853	8.0000	8.0000	5.6263
30014	7.9853	7.9853	8.0000	8.0000	5.6263
30015	7.9853	7.9853	8.0000	8.0000	5.6263
30016	7.9853	7.9853	8.0000	8.0000	5.6263
30017	7.9853	7.9853	8.0000	8.0000	5.6263
30018	7.9853	7.9853	8.0000	8.0000	5.6263
30019	7.9853	7.9853	8.0000	8.0000	5.6263
30020	7.9853	7.9853	8.0000	8.0000	5.6263
30021	7.9853	7.9853	8.0000	8.0000	5.6263
30022	7.9853	7.9853	8.0000	8.0000	5.6263
30023	7.9853	7.9853	8.0000	8.0000	5.6263
30024	7.9853	7.9853	8.0000	8.0000	5.6263
30025	7.9853	7.9853	8.0000	8.0000	5.6263
30026	7.9853	7.9853	8.0000	8.0000	5.6263
30027	7.9853	7.9853	8.0000	8.0000	5.6263
30028	7.9853	7.9853	8.0000	8.0000	5.6263
30029	7.9853	7.9853	8.0000	8.0000	5.6263
30030	7.9853	7.9853	8.0000	8.0000	5.6263
30031	7.9853	7.9853	8.0000	8.0000	5.6263
30032	7.9853	7.9853	8.0000	8.0000	5.6263
30033	7.9853	7.9853	8.0000	8.0000	5.6263
30034	7.9853	7.9853	8.0000	8.0000	5.6263
30035	7.9853	7.9853	8.0000	8.0000	5.6263
30036	7.9853	7.9853	8.0000	8.0000	5.6263
30037	7.9853	7.9853	8.0000	8.0000	5.6263
30038	7.9853	7.9853	8.0000	8.0000	5.6263
30039	7.9853	7.9853	8.0000	8.0000	5.6263
30040	7.9853	7.9853	8.0000	8.0000	5.6263
30041	7.9853	7.9853	8.0000	8.0000	5.6263
30042	7.9853	7.9853	8.0000	8.0000	5.6263
30043	7.9853	7.9853	8.0000	8.0000	5.6263
30044	7.9853	7.9853	8.0000	8.0000	5.6263
30045	7.9853	7.9853	8.0000	8.0000	5.6263
30046	7.9853	7.9853	8.0000	8.0000	5.6263
30047	7.9853	7.9853	8.0000	8.0000	5.6263
30048	7.9853	7.9853	8.0000	8.0000	5.6263
30049	7.9853	7.9853	8.0000	8.0000	5.6263
30050	7.9853	7.9853	8.0000	8.0000	5.6263
30051	7.9853	7.9853	8.0000	8.0000	5.6263
30052	7.9853	7.9853	8.0000	8.0000	5.6263
30053	7.9853	7.9853	8.0000	8.0000	5.6263
30054	7.9853	7.9853	8.0000	8.0000	5.6263
30055	7.9853	7.9853	8.0000	8.0000	5.6263
30056	7.9853	7.9853	8.0000	8.0000	5.6263
30057	7.9853	7.9853	8.0000	8.0000	5.6263
30058	7.9853	7.9853	8.0000	8.0000	5.6263
30059	7.9853	7.9853	8.0000	8.0000	5.6263
30060	7.9853	7.9853	8.0000	8.0000	5.6263
30061	7.9853	7.9853	8.0000	8.0000	5.6263
30062	7.9853	7.9853	8.0000	8.0000	5.6263
30063	7.9853	7.9853	8.0000	8.0000	5.6263
30064	7.9853	7.9853	8.0000	8.0000	5.6263
30065	7.9853	7.9853	8.0000	8.0000	5.6263
30066	7.9853	7.9853	8.0000	8.0000	5.6263
30067	7.9853	7.9853	8.0000	8.0000	5.6263
30068	7.9853	7.9853	8.0000	8.0000	5.6263
30069	7.9853	7.9853	8.0000	8.0000	5.6263
30070	7.9853	7.9853	8.0000	8.0000	5.6263
30071	7.9853	7.9853	8.0000	8.0000	5.6263
30072	7.9853	7.9853	8.0000	8.0000	5.6263
30073	7.9853	7.9853	8.0000	8.0000	5.6263
30074	7.9853	7.9853	8.0000	8.0000	5.6263
30075	7.9853	7.9853	8.0000	8.0000	5.6263
30076	7.9853	7.9853	8.0000	8.0000	5.6263
30077	7.9853	7.9853	8.0000	8.0000	5.6263
30078	7.9853	7.9853	8.0000	8.0000	5.6263
30079	7.9853	7.9853	8.0000	8.0000	5.6263
30080	7.9853	7.9853	8.0000	8.0000	5.6263
30081	7.9853	7.9853	8.0000	8.0000	5.6263
30082	7.9853	7.9853	8.0000	8.0000	5.6263
30083	7.9853	7.9853	8.0000	8.0000	5.6263
30084	7.9853	7.9853	8.0000	8.0000	5.6263
30085	7.9853	7.9853	8.0000	8.0000	5.6263
30086	7.9853	7.9853	8.0000	8.0000	5.6263
30087	7.9853	7.9853	8.0000	8.0000	5.6263
30088	7.9853	7.9853	8.0000	8.0000	5.6263
30089	7.9853	7.9853	8.0000	8.0000	5.6263
30090	7.9853	7.9853	8.0000	8.0000	5.6263
30091	7.9853	7.9853	8.0000	8.0000	5.6263
30092	7.9853	7.9853	8.0000	8.0000	5.6263
30093	7.9853	7.9853	8.0000	8.0000	5.6263
30094	7.9853	7.9853	8.0000	8.0000	5.6263
30095	7.9853	7.9853	8.0000	8.0000	5.6263
30096	7.9853	7.9853	8.0000	8.0000	5.6263
30097	7.9853	7.9853	8.0000	8.0000	5.6263
30098	7.9853	7.9853	8.0000	8.0000	5.6263
30099	7.9853	7.9853	8.0000	8.0000	5.6263
30100	7.9853	7.9853	8.0000	8.0000	5.6263
30101	7.9853	7.9853	8.0000	8.0000	5.6263
30102	7.9853	7.9853	8.0000	8.0000	5.6263
30103	7.9853	7.9853	8.0000	8.0000	5.6263
30104	7.9853	7.9853	8.0000	8.0000	5.6263
30105	7.9853	7.9853	8.0000	8.0000	5.6263
30106	7.9853	7.9853	8.0000	8.0000	5.6263
30107	7.9853	7.9853	8.0000	8.0000	5.6263
30108	7.9853	7.9853	8.0000	8.0000	5.6263
30109	7.9853	7.9853	8.0000	8.0000	5.6263
30110	7.9853	7.9853	8.0000	8.0000	5.6263
30111	7.9853	7.9853	8.0000	8.0000	5.6263
30112	7.9853	7.9853	8.0000	8.0000	5.6263
30113	7.9853	7.9853	8.0000	8.0000	5.6263
30114	7.9853	7.9853	8.0000	8.0000	5.6263
30115	7.9853	7.9853	8.0000	8.0000	5.6263
30116	7.9853	7.9853	8.0000	8.0000	5.6263
30117	7.9853	7.9853	8.0000	8.0000	5.6263
30118	7.9853	7.9853	8.0000	8.0000	5.6263
30119	7.9853	7.9853	8.0000	8.0000	5.6263
30120	7.9853	7.9853	8.0000	8.0000	5.6263
30121	7.9853	7.9853	8.0000	8.0000	5.6263
30122	7.9853	7.9853	8.0000	8.0000	5.6263
30123	7.9853	7.9853	8.0000	8.0000	5.6263
30124	7.9853	7.9853	8.0000	8.0000	5.6263
30125	7.9853	7.9853	8.0000	8.0000	5.6263
30126	7.9853	7.9853	8.0000	8.0000	5.6263
30127	7.9853	7.9853	8.0000	8.0000	5.6263
30128	7.9853	7.9853	8.0000	8.0000	5.6263
30129	7.9853	7.9853	8.0000	8.0000	5.6263
30130	7.9853	7.9853	8.0000	8.0000	5.6263
30131	7.9853	7.9853	8.0000	8.0000	5.6263
30132	7.9853	7.9853	8.0000	8.0000	5.6263
30133	7.9853	7.9853	8.0000	8.0000	5.6263
30134	7.9853	7.9853	8.0000	8.0000	5.6263
30135	7.9853	7.9853	8.0000	8.0000	5.6263
30136	7.9853	7.9853	8.0000	8.0000	5.6263
30137	7.9853	7.9853	8.0000	8.0000	5.6263
30138	7.9853	7.9853	8.0000	8.0000	5.6263
30139	7.9853	7.9853	8.0000	8.0000	5.6263
30140	7.9853	7.9853	8.0000	8.0000	5.6263
30141	7.9853	7.9853	8.0000	8.0000	5.6263
30142	7.9853	7.9853	8.0000	8.0000	5.6263
30143	7.9853	7.9853	8.0000	8.0000	5.6263
30144	7.9853	7.9853	8.0000	8.0000	5.6263
30145	7.9853	7.9853	8.0000	8.0000	5.6263
30146	7.9853	7.9853	8.0000	8.0000	5.6263
30147	7.9853	7.9853	8.0000	8.0000	5.6263
30148	7.9853	7.9853	8.0000	8.0000	5.6263
30149	7.9853	7.9853	8.0000	8.0000	5.6263
30150	7.9853	7.9853	8.0000	8.0000	5.6263
30151	7.9853	7.9853	8.0000	8.0000	5.6263
30152	7.9853	7.9853	8.0000	8.0000	5.6263
30153	7.9853	7.9853	8.0000	8.0000	5.6263
30154	7.9853	7.9853	8.0000	8.0000	5.6263
30155	7.9853	7.9853	8.0000	8.0000	5.6263
30156	7.9853	7.9853	8.0000	8.0000	5.6263
30157	7.9853	7.9853	8.0000	8.0000	5.6263
30158	7.9853	7.9853	8.0000	8.0000	5.6263
30159	7.9853	7.9853	8.0000	8.0000	5.6263
30160	7.9853	7.9853	8.0000	8.0000	5.6263
30161	7.9853	7.9853	8.0000	8.0000	5.6263
30162	7.9853	7.9853	8.0000	8.0000	5.6263
30163	7.9853	7.9853	8.0000	8.0000	5.6263
30164	7.9853	7.9853	8.0000	8.0000	5.6263
30165	7.9853	7.9853	8.0000	8.0000	5.6263
30166	7.9853	7.9853	8.0000	8.0000	5.6263
30167	7.9853	7.9853	8.0000	8.0000	5.6263
30168	7.9853	7.9853	8.0000	8.0000	5.6263
30169	7.9853	7.9853	8.0000	8.0000	5.6263
30170	7.9853	7.9853	8.0000	8.0000	5.6263
30171	7.9853	7.9853	8.0000	8.0000	5.6263
30172	7.9853	7.9853	8.0000	8.0000	5.6263
30173	7.9853	7.9853	8.0000	8.0000	5.6263
30174	7.9853	7.9853	8.0000	8.0000	5.6263
30175	7.9853	7.9853	8.0000	8.0000	5.6263
30176	7.9853	7.9853	8.0000	8.0000	5.6263
30177	7.9853	7.9853	8.0000	8.0000	5.6263
30178	7.9853	7.9853	8.0000	8.0000	5.6263
30179	7.9853	7.9853	8.0000	8.0000	5.6263
30180	7.9853	7.9853	8.0000	8.0000	5.6263
30181	7.9853	7.9853	8.0000	8.0000	5.6263
30182	7.9853	7.9853	8.0000	8.0000	5.6263
30183	7.9853	7.9853	8.0000	8.0000	5.6263
30184	7.9853	7.9853	8.0000	8.0000	5.6263
30185	7.9853	7.9853	8.0000	8.0000	5.6263
30186	7.9853	7.9853	8.0000	8.0000	5.6263
30187	7.9853	7.9853	8.0000	8.0000	5.6263
30188	7.9853	7.9853	8.0000	8.0000	5.6263
30189	7.9853	7.9853	8.0000	8.0000	5.6263
30190	7.9853	7.9853	8.0000	8.0000	5.6263
30191	7.9853	7.9853	8.0000	8.0000	5.6263
30192	7.9853	7.9853	8.0000	8.0000	5.6263
30193	7.9853	7.9853	8.0000	8.0000	5.6263
30194	7.9853	7.9853	8.0000	8.0000	5.6263
30195	7.9853	7.9853	8.0000	8.0000	5.6263
30196	7.9853	7.9853	8.0000	8.0000	5.6263
30197	7.9853	7.9853	8.0000	8.0000	5.6263
30198	7.9853	7.9853	8.0000	8.0000	5.6263
30199	7.9853	7.9853	8.0000	8.0000	5.6263
30200	7.9853	7.9853	8.0000	8.0000	5.6263
30201	7.9853	7.9853	8.0000	8.0000	5.6263
30202	7.9853	7.9853	8.0000	8.0000	5.6263
30203	7.9853	7.9853	8.0000	8.0000	5.6263
30204	7.9853	7.9853	8.0000	8.0000	5.6263
30205	7.9853	7.9853	8.0000	8.0000	5.6263
30206	7.9853	7.9853	8.0000	8.0000	5.6263
30207	7.9853	7.9853	8.0000	8.0000	5.6263
30208	7.9853	7.9853	8.0000	8.0000	5.6263
30209	7.9853	7.9853	8.0000	8.0000	5.6263
30210	7.9853	7.9853	8.0000	8.0000	5.6263
30211	7.9853	7.9853	8.0000	8.0000	5.6263
30212	7.9853	7.9853	8.0000	8.0000	5.6263
30213	7.9853	7.9853	8.0000	8.0000	5.6263
30214	7.9853	7.9853	8.0000	8.0000	5.6263
30215	7.9853	7.9853	8.0000	8.0000	5.6263
30216	7.9853	7.9853	8.0000	8.0000	5.6263
30217	7.9853	7.9853	8.0000	8.0000	5.6263
30218	7.9853	7.9853	8.0000	8.0000	5.6263
